question_id,stage,sub_category,answer
Q0063,통증 시간대/상황별 변화,trigger_posture,팔을 올리면 어깨가 아파요.
Q0063,통증 시간대/상황별 변화,trigger_posture,쪼그려 앉으면 무릎이 아파요.
Q0063,통증 시간대/상황별 변화,trigger_posture,운전하고 나면 허리가 뻐근합니다.
Q0063,통증 시간대/상황별 변화,trigger_posture,아침에 일어날 때 더 아파요.
Q0064,통증 시간대/상황별 변화,severity,참을 만해요.
Q0064,통증 시간대/상황별 변화,severity,많이 아파요.
Q0064,통증 시간대/상황별 변화,severity,너무 아파요.
Q0064,통증 시간대/상황별 변화,severity,움직이기 힘들어요.
Q0064,통증 시간대/상황별 변화,severity,잠을 못 잘 정도로 아파요.
Q0064,통증 시간대/상황별 변화,severity,일상생활이 어렵습니다.
Q0064,통증 시간대/상황별 변화,severity,조금 불편한 정도입니다.
Q0064,통증 시간대/상황별 변화,severity,걸을 때마다 심합니다.
Q0064,통증 시간대/상황별 변화,severity,가끔 심해집니다.
Q0064,통증 시간대/상황별 변화,severity,계속 신경 쓰일 정도입니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,앉아 있으면 더 아픕니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,오래 서 있으면 심해져요.
Q0065,통증 시간대/상황별 변화,trigger_posture,걸으면 더 아파요.
Q0065,통증 시간대/상황별 변화,trigger_posture,계단 내려갈 때 아픕니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,허리를 숙이면 통증이 올라와요.
Q0065,통증 시간대/상황별 변화,trigger_posture,허리를 펴면 조금 편합니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,누우면 좀 괜찮아져요.
Q0065,통증 시간대/상황별 변화,trigger_posture,가만히 있으면 괜찮아요.
Q0065,통증 시간대/상황별 변화,trigger_posture,움직이면 더 아파요.
Q0065,통증 시간대/상황별 변화,trigger_posture,기침하면 허리까지 울립니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,고개를 돌리면 목이 아픕니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,팔을 올리면 어깨가 아파요.
Q0065,통증 시간대/상황별 변화,trigger_posture,쪼그려 앉으면 무릎이 아파요.
Q0065,통증 시간대/상황별 변화,trigger_posture,운전하고 나면 허리가 뻐근합니다.
Q0065,통증 시간대/상황별 변화,trigger_posture,아침에 일어날 때 더 아파요.
Q0066,통증 시간대/상황별 변화,severity,참을 만해요.
Q0066,통증 시간대/상황별 변화,severity,많이 아파요.
Q0066,통증 시간대/상황별 변화,severity,너무 아파요.
Q0066,통증 시간대/상황별 변화,severity,움직이기 힘들어요.
Q0066,통증 시간대/상황별 변화,severity,잠을 못 잘 정도로 아파요.
Q0066,통증 시간대/상황별 변화,severity,일상생활이 어렵습니다.
Q0066,통증 시간대/상황별 변화,severity,조금 불편한 정도입니다.
Q0066,통증 시간대/상황별 변화,severity,걸을 때마다 심합니다.
Q0066,통증 시간대/상황별 변화,severity,가끔 심해집니다.
Q0066,통증 시간대/상황별 변화,severity,계속 신경 쓰일 정도입니다.
Q0067,통증 지속성/패턴,trigger_posture,계속 아파요
Q0067,통증 지속성/패턴,trigger_posture,하루 종일 아파요
Q0067,통증 지속성/패턴,trigger_posture,항상 은근히 아파요
Q0067,통증 지속성/패턴,trigger_posture,아팠다 안 아팠다 해요
Q0067,통증 지속성/패턴,trigger_posture,가끔씩 아파요
Q0067,통증 지속성/패턴,trigger_posture,통증이 왔다 갔다 해요
Q0067,통증 지속성/패턴,trigger_posture,자꾸 저려요
Q0067,통증 지속성/패턴,trigger_posture,밤마다 아파요
Q0067,통증 지속성/패턴,trigger_posture,한 번 아프면 한참 가요
Q0067,통증 지속성/패턴,trigger_posture,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0067,통증 지속성/패턴,trigger_posture,앉아 있으면 더 아픕니다.
Q0067,통증 지속성/패턴,trigger_posture,오래 서 있으면 심해져요.
Q0067,통증 지속성/패턴,trigger_posture,걸으면 더 아파요.
Q0067,통증 지속성/패턴,trigger_posture,계단 내려갈 때 아픕니다.
Q0067,통증 지속성/패턴,trigger_posture,허리를 숙이면 통증이 올라와요.
Q0067,통증 지속성/패턴,trigger_posture,허리를 펴면 조금 편합니다.
Q0067,통증 지속성/패턴,trigger_posture,누우면 좀 괜찮아져요.
Q0067,통증 지속성/패턴,trigger_posture,가만히 있으면 괜찮아요.
Q0067,통증 지속성/패턴,trigger_posture,움직이면 더 아파요.
Q0067,통증 지속성/패턴,trigger_posture,기침하면 허리까지 울립니다.
Q0068,통증 지속성/패턴,pattern,계속 아파요
Q0068,통증 지속성/패턴,pattern,하루 종일 아파요
Q0068,통증 지속성/패턴,pattern,항상 은근히 아파요
Q0068,통증 지속성/패턴,pattern,아팠다 안 아팠다 해요
Q0068,통증 지속성/패턴,pattern,가끔씩 아파요
Q0068,통증 지속성/패턴,pattern,통증이 왔다 갔다 해요
Q0068,통증 지속성/패턴,pattern,자꾸 저려요
Q0068,통증 지속성/패턴,pattern,밤마다 아파요
Q0068,통증 지속성/패턴,pattern,한 번 아프면 한참 가요
Q0068,통증 지속성/패턴,pattern,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0068,통증 지속성/패턴,pattern,계속 아파요.
Q0068,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0068,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0068,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0068,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0068,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0068,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0068,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0068,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0068,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0069,통증 지속성/패턴,trigger_posture,계속 아파요
Q0069,통증 지속성/패턴,trigger_posture,하루 종일 아파요
Q0069,통증 지속성/패턴,trigger_posture,항상 은근히 아파요
Q0069,통증 지속성/패턴,trigger_posture,아팠다 안 아팠다 해요
Q0069,통증 지속성/패턴,trigger_posture,가끔씩 아파요
Q0069,통증 지속성/패턴,trigger_posture,통증이 왔다 갔다 해요
Q0069,통증 지속성/패턴,trigger_posture,자꾸 저려요
Q0069,통증 지속성/패턴,trigger_posture,밤마다 아파요
Q0069,통증 지속성/패턴,trigger_posture,한 번 아프면 한참 가요
Q0069,통증 지속성/패턴,trigger_posture,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0069,통증 지속성/패턴,trigger_posture,앉아 있으면 더 아픕니다.
Q0069,통증 지속성/패턴,trigger_posture,오래 서 있으면 심해져요.
Q0069,통증 지속성/패턴,trigger_posture,걸으면 더 아파요.
Q0069,통증 지속성/패턴,trigger_posture,계단 내려갈 때 아픕니다.
Q0069,통증 지속성/패턴,trigger_posture,허리를 숙이면 통증이 올라와요.
Q0069,통증 지속성/패턴,trigger_posture,허리를 펴면 조금 편합니다.
Q0069,통증 지속성/패턴,trigger_posture,누우면 좀 괜찮아져요.
Q0069,통증 지속성/패턴,trigger_posture,가만히 있으면 괜찮아요.
Q0069,통증 지속성/패턴,trigger_posture,움직이면 더 아파요.
Q0069,통증 지속성/패턴,trigger_posture,기침하면 허리까지 울립니다.
Q0070,통증 지속성/패턴,pattern,계속 아파요
Q0070,통증 지속성/패턴,pattern,하루 종일 아파요
Q0070,통증 지속성/패턴,pattern,항상 은근히 아파요
Q0070,통증 지속성/패턴,pattern,아팠다 안 아팠다 해요
Q0070,통증 지속성/패턴,pattern,가끔씩 아파요
Q0070,통증 지속성/패턴,pattern,통증이 왔다 갔다 해요
Q0070,통증 지속성/패턴,pattern,자꾸 저려요
Q0070,통증 지속성/패턴,pattern,밤마다 아파요
Q0070,통증 지속성/패턴,pattern,한 번 아프면 한참 가요
Q0070,통증 지속성/패턴,pattern,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0070,통증 지속성/패턴,pattern,계속 아파요.
Q0070,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0070,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0070,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0070,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0070,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0070,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0070,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0070,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0070,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0071,통증 지속성/패턴,pattern,계속 아파요
Q0071,통증 지속성/패턴,pattern,하루 종일 아파요
Q0071,통증 지속성/패턴,pattern,항상 은근히 아파요
Q0071,통증 지속성/패턴,pattern,아팠다 안 아팠다 해요
Q0071,통증 지속성/패턴,pattern,가끔씩 아파요
Q0071,통증 지속성/패턴,pattern,통증이 왔다 갔다 해요
Q0071,통증 지속성/패턴,pattern,자꾸 저려요
Q0071,통증 지속성/패턴,pattern,밤마다 아파요
Q0071,통증 지속성/패턴,pattern,한 번 아프면 한참 가요
Q0071,통증 지속성/패턴,pattern,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0071,통증 지속성/패턴,pattern,계속 아파요.
Q0071,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0071,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0071,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0071,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0071,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0071,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0071,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0071,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0071,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0072,통증 지속성/패턴,pattern,계속 아파요
Q0072,통증 지속성/패턴,pattern,하루 종일 아파요
Q0072,통증 지속성/패턴,pattern,항상 은근히 아파요
Q0072,통증 지속성/패턴,pattern,아팠다 안 아팠다 해요
Q0072,통증 지속성/패턴,pattern,가끔씩 아파요
Q0072,통증 지속성/패턴,pattern,통증이 왔다 갔다 해요
Q0072,통증 지속성/패턴,pattern,자꾸 저려요
Q0072,통증 지속성/패턴,pattern,밤마다 아파요
Q0072,통증 지속성/패턴,pattern,한 번 아프면 한참 가요
Q0072,통증 지속성/패턴,pattern,계속 아프다가 좀 괜찮아졌다가 또 아파요
Q0072,통증 지속성/패턴,pattern,계속 아파요.
Q0072,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0072,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0072,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0072,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0072,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0072,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0072,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0072,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0072,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0073,통증 지속성/패턴,duration,한 번 아프면 10분 정도 갑니다.
Q0073,통증 지속성/패턴,duration,보통 30분 정도 지속됩니다.
Q0073,통증 지속성/패턴,duration,몇 시간씩 갑니다.
Q0073,통증 지속성/패턴,duration,하루 종일 이어져요.
Q0073,통증 지속성/패턴,duration,잠깐 아팠다가 사라집니다.
Q0073,통증 지속성/패턴,duration,한참 가다가 쉬면 줄어듭니다.
Q0073,통증 지속성/패턴,duration,밤새 계속됩니다.
Q0073,통증 지속성/패턴,duration,움직이는 동안만 아파요.
Q0074,통증 지속성/패턴,frequency,하루에 한두 번 옵니다.
Q0074,통증 지속성/패턴,frequency,일주일에 두세 번 생겨요.
Q0074,통증 지속성/패턴,frequency,매일 있습니다.
Q0074,통증 지속성/패턴,frequency,밤마다 옵니다.
Q0074,통증 지속성/패턴,frequency,계단 오를 때마다 아파요.
Q0074,통증 지속성/패턴,frequency,가끔 생각날 정도입니다.
Q0074,통증 지속성/패턴,frequency,요즘은 자주 옵니다.
Q0074,통증 지속성/패턴,frequency,한 달에 한 번 정도입니다.
Q0075,과거질환,history,없어요
Q0075,과거질환,history,특별한 병은 없어요
Q0075,과거질환,history,고혈압은 없어요
Q0075,과거질환,history,당뇨는 없어요
Q0075,과거질환,history,고혈압이 있어요
Q0075,과거질환,history,당뇨가 있어서 약 먹고 있어요
Q0075,과거질환,history,예전에 결핵 앓았어요
Q0075,과거질환,history,간염 진단받은 적 있어요
Q0075,과거질환,history,고혈압 때문에 약을 먹고 있어요
Q0075,과거질환,history,예전에 있었는데 지금은 괜찮아요
Q0075,과거질환,history,특별한 병은 없어요.
Q0075,과거질환,history,고혈압이 있습니다.
Q0075,과거질환,history,당뇨가 있습니다.
Q0075,과거질환,history,고혈압약을 먹고 있습니다.
Q0075,과거질환,history,당뇨약을 복용 중입니다.
Q0075,과거질환,history,예전에 결핵을 앓았습니다.
Q0075,과거질환,history,간염 진단받은 적 있습니다.
Q0075,과거질환,history,심장질환으로 진료받고 있습니다.
Q0075,과거질환,history,신장질환이 있습니다.
Q0075,과거질환,history,골다공증이 있습니다.
Q0076,과거질환,history,없어요
Q0076,과거질환,history,특별한 병은 없어요
Q0076,과거질환,history,고혈압은 없어요
